id,game,event_type,created_at,team_name,player_name,related_player_name,result,minute,extra_minute,previous_player_event,previous_player_event_at,seconds_after_previous_event,player_id,related_player_id,participant_id,fixture_id,Stadium,City,Country,Latitude,Longitude
116233819,Portugal vs Czech Republic (2024-06-18),Yellowcard,39:00.0,Portugal,Rafael Leão,,,39,0,,,,540251,,18701,19032641,,,,,
116234418,Portugal vs Czech Republic (2024-06-18),Substitution,30:00.0,Portugal,Pedro Neto,Nuno Mendes,,90,0,,,,496775,37262099,18701,19032641,,,,,
116234433,Portugal vs Czech Republic (2024-06-18),Substitution,30:00.0,Portugal,Nélson Semedo,João Cancelo,,90,0,,,,160110,160956,18701,19032641,,,,,
116234373,Portugal vs Czech Republic (2024-06-18),VAR,27:00.0,Portugal,Diogo Jota,,,87,0,Substitution,03:00.0,1440,159917,,18701,19032641,,,,,
116234061,Portugal vs Czech Republic (2024-06-18),Substitution,03:00.0,Portugal,Diogo Jota,Rafael Leão,,63,0,,,,159917,540251,18701,19032641,,,,,
116234035,Portugal vs Czech Republic (2024-06-18),Goal,02:00.0,Czech Republic,Lukas Provod,Vladimír Coufal,0-1,62,0,,,,83003,80304,18718,19032641,,,,,
116234271,Portugal vs Czech Republic (2024-06-18),Substitution,19:00.0,Czech Republic,Petr Sevcik,Pavel Sulc,,79,0,,,,80879,24469162,18718,19032641,,,,,
116234558,Portugal vs Czech Republic (2024-06-18),Substitution,33:00.0,Czech Republic,Tomas Chory,Tomas Holes,,90,3,,,,80707,79972,18718,19032641,,,,,
116234006,Portugal vs Czech Republic (2024-06-18),Yellowcard,57:00.0,Czech Republic,Patrik Schick,,,57,0,,,,80675,,18718,19032641,,,,,
116234270,Portugal vs Czech Republic (2024-06-18),Substitution,19:00.0,Czech Republic,Antonín Barák,Lukas Provod,,79,0,,,,80331,83003,18718,19032641,,,,,
116272717,Spain vs Italy (2024-06-20),Substitution,46:00.0,Italy,Andrea Cambiaso,Davide Frattesi,,46,0,,,,37260234,134015,18658,19032619,,,,,
116272759,Spain vs Italy (2024-06-20),Goal,55:00.0,Spain,Riccardo Calafiori,,Jan-00,55,0,,,,23278684,,18710,19032619,,,,,
116272955,Spain vs Italy (2024-06-20),Substitution,22:00.0,Italy,Giacomo Raspadori,Lorenzo Pellegrini,,82,0,,,,13238937,129946,18658,19032619,,,,,
116272817,Spain vs Italy (2024-06-20),Substitution,04:00.0,Italy,Mateo Retegui,Gianluca Scamacca,,64,0,,,,9302266,30178,18658,19032619,,,,,
116272883,Spain vs Italy (2024-06-20),Substitution,11:00.0,Spain,Álex Baena,Pedri,,71,0,,,,7698436,37288001,18710,19032619,,,,,
116272882,Spain vs Italy (2024-06-20),Substitution,11:00.0,Spain,Ferran Torres,Lamine Yamal,,71,0,,,,448389,37656179,18710,19032619,,,,,
116272931,Spain vs Italy (2024-06-20),Substitution,18:00.0,Spain,Mikel Oyarzabal,Álvaro Morata,,78,0,,,,186932,129660,18710,19032619,,,,,
116272651,Spain vs Italy (2024-06-20),Yellowcard,46:00.0,Spain,Rodri,,,45,1,,,,186910,,18710,19032619,,,,,
116272430,Spain vs Italy (2024-06-20),Yellowcard,15:00.0,Italy,Gianluigi Donnarumma,,,15,0,,,,129771,,18658,19032619,,,,,
116272818,Spain vs Italy (2024-06-20),Substitution,04:00.0,Italy,Mattia Zaccagni,Federico Chiesa,,64,0,,,,129677,129836,18658,19032619,,,,,
116272720,Spain vs Italy (2024-06-20),Substitution,46:00.0,Italy,Bryan Cristante,Jorginho,,46,0,Yellowcard,46:00.0,0,129467,129511,18658,19032619,,,,,
116272724,Spain vs Italy (2024-06-20),Yellowcard,46:00.0,Italy,Bryan Cristante,,,46,0,,,,129467,,18658,19032619,,,,,
116272856,Spain vs Italy (2024-06-20),Yellowcard,09:00.0,Spain,Robin Le Normand,,,69,0,,,,100580,,18710,19032619,,,,,
116273035,Spain vs Italy (2024-06-20),Substitution,34:00.0,Spain,Mikel Merino,Fabián Ruiz,,90,4,,,,32710,186735,18710,19032619,,,,,
116273047,Spain vs Italy (2024-06-20),Yellowcard,36:00.0,Spain,Daniel Carvajal,,,90,6,,,,31647,,18710,19032619,,,,,
116272930,Spain vs Italy (2024-06-20),Substitution,18:00.0,Spain,Ayoze Pérez,Nico Williams,,78,0,,,,1396,37297544,18710,19032619,,,,,
116512997,England vs Slovakia (2024-06-30),Yellowcard,07:00.0,England,Kobbie Mainoo,,,7,0,,,,37540234,,18645,19032608,,,,,
116517359,England vs Slovakia (2024-06-30),Goal,35:00.0,England,Jude Bellingham,Marc Guéhi,1-Jan,90,5,Yellowcard,17:00.0,4680,37255840,4536500,18645,19032608,,,,,
116513183,England vs Slovakia (2024-06-30),Yellowcard,17:00.0,England,Jude Bellingham,,,17,0,,,,37255840,,18645,19032608,,,,,
116516763,England vs Slovakia (2024-06-30),Substitution,06:00.0,England,Cole Palmer,Kieran Trippier,,66,0,,,,28912747,1016,18645,19032608,,,,,
116527671,England vs Slovakia (2024-06-30),Yellowcard,01:00.0,Slovakia,Tomas Suslov,,,120,1,Substitution,01:00.0,3600,24816762,,18648,19032608,,,,,
116516675,England vs Slovakia (2024-06-30),Substitution,01:00.0,Slovakia,Tomas Suslov,D. Strelec,,61,0,,,,24816762,9939024,18648,19032608,,,,,
116512927,England vs Slovakia (2024-06-30),Yellowcard,03:00.0,England,Marc Guéhi,,,3,0,,,,4536500,,18645,19032608,,,,,
116517978,England vs Slovakia (2024-06-30),Substitution,46:00.0,England,Conor Gallagher,Harry Kane,,106,0,,,,1494245,997,18645,19032608,,,,,
116516562,England vs Slovakia (2024-06-30),VAR,50:00.0,England,Phil Foden,,,50,0,,,,336133,,18645,19032608,,,,,
116516674,England vs Slovakia (2024-06-30),Substitution,01:00.0,Slovakia,Robert Bozenik,L. Haraslín,,61,0,,,,182277,133633,18648,19032608,,,,,
116517078,England vs Slovakia (2024-06-30),Substitution,21:00.0,Slovakia,Matus Bero,O. Duda,,81,0,,,,180916,33793,18648,19032608,,,,,
116518089,England vs Slovakia (2024-06-30),Yellowcard,48:00.0,Slovakia,Denis Vavro,,,108,0,,,,180894,,18648,19032608,,,,,
116518109,England vs Slovakia (2024-06-30),Substitution,49:00.0,Slovakia,Lubomir Tupta,P. Pekarík,,109,0,,,,133276,30844,18648,19032608,,,,,
116513442,England vs Slovakia (2024-06-30),Yellowcard,46:00.0,Slovakia,Milan Skriniar,,,45,1,,,,130142,,18648,19032608,,,,,
116518275,England vs Slovakia (2024-06-30),Yellowcard,54:00.0,Slovakia,Norbert Gyomber,,,114,0,Substitution,33:00.0,1260,129686,,18648,19032608,,,,,
116517291,England vs Slovakia (2024-06-30),Substitution,33:00.0,Slovakia,Norbert Gyomber,I. Schranz,,90,3,,,,129686,81501,18648,19032608,,,,,
116513247,England vs Slovakia (2024-06-30),Goal,25:00.0,Slovakia,Ivan Schranz,D. Strelec,0-1,25,0,,,,81501,9939024,18648,19032608,,,,,
116513140,England vs Slovakia (2024-06-30),Yellowcard,13:00.0,Slovakia,Juraj Kucka,,,13,0,,,,79268,,18648,19032608,,,,,
116517079,England vs Slovakia (2024-06-30),Substitution,21:00.0,Slovakia,Laszlo Benes,J. Kucka,,81,0,,,,33598,79268,18648,19032608,,,,,
116516996,England vs Slovakia (2024-06-30),Yellowcard,17:00.0,Slovakia,Peter Pekarik,,,77,0,,,,30844,,18648,19032608,,,,,
116517122,England vs Slovakia (2024-06-30),Substitution,24:00.0,England,Eberechi Eze,Kobbie Mainoo,,84,0,,,,7643,37540234,18645,19032608,,,,,
116517979,England vs Slovakia (2024-06-30),Substitution,46:00.0,England,Ezri Konsa,Jude Bellingham,,106,0,,,,7124,37255840,18645,19032608,,,,,
116517331,England vs Slovakia (2024-06-30),Substitution,34:00.0,England,Ivan Toney,Phil Foden,,90,4,,,,4341,336133,18645,19032608,,,,,
116517542,England vs Slovakia (2024-06-30),Goal,31:00.0,England,Harry Kane,Ivan Toney,1-Feb,91,0,,,,997,4341,18645,19032608,,,,,
116539598,France vs Belgium (2024-07-01),Yellowcard,16:00.0,Belgium,Domenico Tedesco,,,76,0,,,,,,18743,19032610,,,,,
116539746,France vs Belgium (2024-07-01),Substitution,28:00.0,Belgium,C. De Ketelaere,T. Castagne,,88,0,,,,23269660,62337,18743,19032610,,,,,
116537645,France vs Belgium (2024-07-01),Yellowcard,14:00.0,France,Aurélien Tchouaméni,,,14,0,,,,5270371,,18647,19032610,,,,,
116539830,France vs Belgium (2024-07-01),Yellowcard,33:00.0,Belgium,O. Mangala,,,90,3,Substitution,03:00.0,1800,523939,,18743,19032610,,,,,
116539439,France vs Belgium (2024-07-01),Substitution,03:00.0,Belgium,O. Mangala,L. Openda,,63,0,,,,523939,539993,18743,19032610,,,,,
116539428,France vs Belgium (2024-07-01),Substitution,02:00.0,France,Randal Kolo Muani,Marcus Thuram,,62,0,,,,432872,99000,18647,19032610,,,,,
116537687,France vs Belgium (2024-07-01),Yellowcard,23:00.0,France,Antoine Griezmann,,,23,0,,,,185658,,18647,19032610,,,,,
116537697,France vs Belgium (2024-07-01),Yellowcard,24:00.0,France,Adrien Rabiot,,,24,0,,,,95694,,18647,19032610,,,,,
116539747,France vs Belgium (2024-07-01),Substitution,28:00.0,Belgium,D. Lukébakio,Y. Carrasco,,88,0,,,,62871,96092,18743,19032610,,,,,
116539702,France vs Belgium (2024-07-01),Goal,25:00.0,France,J. Vertonghen,Randal Kolo Muani,Jan-00,85,0,Yellowcard,16:00.0,540,915,432872,18647,19032610,,,,,
116539578,France vs Belgium (2024-07-01),Yellowcard,16:00.0,Belgium,J. Vertonghen,,,76,0,,,,915,,18743,19032610,,,,,
116244094,Croatia vs Albania (2024-06-19),Substitution,24:00.0,Croatia,Martin Baturina,Andrej Kramaric,,84,0,,,,37550680,1232,18588,19032618,,,,,
116243757,Croatia vs Albania (2024-06-19),Substitution,46:00.0,Croatia,Luka Sucic,Lovro Majer,,46,0,,,,22528446,74116,18588,19032618,,,,,
116244233,Croatia vs Albania (2024-06-19),Yellowcard,34:00.0,Albania,Mirlind Daku,,,90,4,Substitution,25:00.0,540,1489787,,18641,19032618,,,,,
116244099,Croatia vs Albania (2024-06-19),Substitution,25:00.0,Albania,Mirlind Daku,Rey Manaj,,85,0,,,,1489787,129812,18641,19032618,,,,,
116244098,Croatia vs Albania (2024-06-19),Substitution,25:00.0,Albania,Arbër Hoxha,Ylber Ramadani,,85,0,,,,1486200,50828,18641,19032618,,,,,
116243840,Croatia vs Albania (2024-06-19),Substitution,04:00.0,Albania,Taulant Seferi,Jasir Asani,,64,0,,,,142613,142532,18641,19032618,,,,,
116243969,Croatia vs Albania (2024-06-19),Yellowcard,17:00.0,Albania,Elseid Hysaj,,,77,0,,,,129603,,18641,19032618,,,,,
116243062,Croatia vs Albania (2024-06-19),Goal,11:00.0,Albania,Qazim Laci,Jasir Asani,0-1,11,0,,,,78462,142532,18641,19032618,,,,,
116244097,Croatia vs Albania (2024-06-19),Substitution,24:00.0,Croatia,Borna Sosa,I. Perišić,,84,0,,,,74160,31002,18588,19032618,,,,,
116244162,Croatia vs Albania (2024-06-19),Yellowcard,27:00.0,Croatia,Ivica Ivusic,,,87,0,,,,73976,,18588,19032618,,,,,
116243755,Croatia vs Albania (2024-06-19),Substitution,46:00.0,Croatia,Mario Pasalic,Marcelo Brozovic,,46,0,,,,73603,73004,18588,19032618,,,,,
116244311,Croatia vs Albania (2024-06-19),Yellowcard,37:00.0,Albania,Klaus Gjasula,,,90,7,Goal,35:00.0,120,38117,,18641,19032618,,,,,
116244245,Croatia vs Albania (2024-06-19),Goal,35:00.0,Albania,Klaus Gjasula,,2-Feb,90,5,Goal,16:00.0,1140,38117,,18641,19032618,,,,,
116243937,Croatia vs Albania (2024-06-19),Goal,16:00.0,Croatia,Klaus Gjasula,,1-Feb,76,0,Substitution,12:00.0,240,38117,,18588,19032618,,,,,
116243884,Croatia vs Albania (2024-06-19),Substitution,12:00.0,Albania,Klaus Gjasula,Qazim Laci,,72,0,,,,38117,78462,18641,19032618,,,,,
116243867,Croatia vs Albania (2024-06-19),Substitution,09:00.0,Croatia,Ante Budimir,Bruno Petkovic,,69,0,,,,34700,131838,18588,19032618,,,,,
116243905,Croatia vs Albania (2024-06-19),Goal,14:00.0,Croatia,Andrej Kramaric,Ante Budimir,1-Jan,74,0,,,,1232,34700,18588,19032618,,,,,
116391627,France vs Poland (2024-06-25),Yellowcard,53:00.0,Poland,Michal Probierz,,,53,0,,,,,,18699,19032633,,,,,
116391672,France vs Poland (2024-06-25),Substitution,01:00.0,France,Eduardo Camavinga,Adrien Rabiot,,61,0,,,,23688922,95694,18647,19032633,,,,,
116390025,France vs Poland (2024-06-25),Yellowcard,24:00.0,Poland,Nicola Zalewski,,,24,0,,,,23288607,,18699,19032633,,,,,
116391773,France vs Poland (2024-06-25),Substitution,08:00.0,Poland,Michal Skoras,N. Zalewski,,68,0,,,,19625676,23288607,18699,19032633,,,,,
116391891,France vs Poland (2024-06-25),Substitution,22:00.0,France,Youssouf Fofana,Aurélien Tchouaméni,,82,0,,,,3510051,5270371,18647,19032633,,,,,
116391938,France vs Poland (2024-06-25),Substitution,26:00.0,France,Randal Kolo Muani,Ousmane Dembélé,,86,0,,,,432872,32403,18647,19032633,,,,,
116391674,France vs Poland (2024-06-25),Substitution,01:00.0,France,Antoine Griezmann,N'Golo Kanté,,61,0,,,,185658,1193,18647,19032633,,,,,
116392004,France vs Poland (2024-06-25),Yellowcard,32:00.0,Poland,Karol Świderski,,,90,2,VAR,17:00.0,900,155310,,18699,19032633,,,,,
116391850,France vs Poland (2024-06-25),VAR,17:00.0,Poland,Karol Świderski,,,77,0,Substitution,08:00.0,540,155310,,18699,19032633,,,,,
116391774,France vs Poland (2024-06-25),Substitution,08:00.0,Poland,Karol Świderski,S. Szymański,,68,0,,,,155310,156180,18699,19032633,,,,,
116391645,France vs Poland (2024-06-25),Goal,56:00.0,France,Kylian Mbappé,,Jan-00,56,0,,,,96611,,18647,19032633,,,,,
116390205,France vs Poland (2024-06-25),Yellowcard,43:00.0,France,Adrien Rabiot,,,43,0,,,,95694,,18647,19032633,,,,,
116391969,France vs Poland (2024-06-25),Yellowcard,29:00.0,Poland,Paweł Dawidowicz,,,89,0,,,,35311,,18699,19032633,,,,,
116391868,France vs Poland (2024-06-25),Goal,19:00.0,Poland,Robert Lewandowski,,1-Jan,79,0,VAR,17:00.0,120,31000,,18699,19032633,,,,,
116392026,France vs Poland (2024-06-25),VAR,17:00.0,Poland,Robert Lewandowski,,,77,0,,,,31000,,18699,19032633,,,,,
116391676,France vs Poland (2024-06-25),Substitution,01:00.0,France,Olivier Giroud,Bradley Barcola,,61,0,,,,798,37317369,18647,19032633,,,,,
116285138,Poland vs Austria (2024-06-21),Substitution,27:00.0,Poland,Kacper Urbanski,Piotr Zieliński,,87,0,,,,37382883,129072,18699,19032630,,,,,
116284598,Poland vs Austria (2024-06-21),Yellowcard,56:00.0,Austria,Patrick Wimmer,,,56,0,Substitution,46:00.0,600,37259654,,18643,19032630,,,,,
116284418,Poland vs Austria (2024-06-21),Substitution,46:00.0,Austria,Patrick Wimmer,Florian Grillitsch,,46,0,,,,37259654,32378,18643,19032630,,,,,
116284711,Poland vs Austria (2024-06-21),Substitution,03:00.0,Austria,Alexander Prass,Phillipp Mwene,,63,0,,,,31626002,35141,18643,19032630,,,,,
116284798,Poland vs Austria (2024-06-21),Goal,06:00.0,Austria,Christoph Baumgartner,Alexander Prass,2-Jan,66,0,,,,3862700,31626002,18643,19032630,,,,,
116284698,Poland vs Austria (2024-06-21),Yellowcard,02:00.0,Poland,Jakub Moder,,,62,0,Substitution,46:00.0,960,1444078,,18699,19032630,,,,,
116284416,Poland vs Austria (2024-06-21),Substitution,46:00.0,Poland,Jakub Moder,Jakub Piotrowski,,46,0,,,,1444078,155889,18699,19032630,,,,,
116284560,Poland vs Austria (2024-06-21),Yellowcard,53:00.0,Poland,Bartosz Slisz,,,53,0,,,,506092,,18699,19032630,,,,,
116285039,Poland vs Austria (2024-06-21),Substitution,21:00.0,Austria,Romano Schmid,Christoph Baumgartner,,81,0,,,,459660,3862700,18643,19032630,,,,,
116281889,Poland vs Austria (2024-06-21),Goal,30:00.0,Poland,Krzysztof Piatek,,1-Jan,30,0,,,,155470,,18699,19032630,,,,,
116284648,Poland vs Austria (2024-06-21),Substitution,00:00.0,Poland,Karol Świderski,Adam Buksa,,60,0,,,,155310,155460,18699,19032630,,,,,
116281715,Poland vs Austria (2024-06-21),Goal,09:00.0,Austria,Gernot Trauner,Phillipp Mwene,0-1,9,0,,,,52302,35141,18643,19032630,,,,,
116284631,Poland vs Austria (2024-06-21),Substitution,59:00.0,Austria,Kevin Danso,Gernot Trauner,,59,0,,,,33079,52302,18643,19032630,,,,,
116285035,Poland vs Austria (2024-06-21),Substitution,21:00.0,Austria,Michael Gregoritsch,Marko Arnautovic,,81,0,,,,32361,1139,18643,19032630,,,,,
116284756,Poland vs Austria (2024-06-21),Yellowcard,04:00.0,Poland,Robert Lewandowski ,,,64,0,Substitution,00:00.0,240,31000,,18699,19032630,,,,,
116284647,Poland vs Austria (2024-06-21),Substitution,00:00.0,Poland,Robert Lewandowski ,Krzysztof Piatek,,60,0,,,,31000,155470,18699,19032630,,,,,
116284956,Poland vs Austria (2024-06-21),Substitution,15:00.0,Poland,Kamil Grosicki,Bartosz Slisz,,75,0,,,,5359,506092,18699,19032630,,,,,
116284989,Poland vs Austria (2024-06-21),Goal,18:00.0,Austria,Marko Arnautovic,,3-Jan,78,0,Yellowcard,10:00.0,480,1139,,18643,19032630,,,,,
116284875,Poland vs Austria (2024-06-21),Yellowcard,10:00.0,Austria,Marko Arnautovic,,,70,0,,,,1139,,18643,19032630,,,,,
116284982,Poland vs Austria (2024-06-21),Yellowcard,17:00.0,Poland,Wojciech Szczęsny,,,77,0,,,,805,,18699,19032630,,,,,
116220915,Austria vs France (2024-06-17),Substitution,00:00.0,Austria,Patrick Wimmer,Florian Grillitsch,,60,0,,,,37259654,32378,18643,19032629,,,,,
116221059,Austria vs France (2024-06-17),Substitution,28:00.0,Austria,Alexander Prass,Phillipp Mwene,,88,0,,,,31626002,35141,18643,19032629,,,,,
116220983,Austria vs France (2024-06-17),Substitution,11:00.0,France,Eduardo Camavinga,Adrien Rabiot,,71,0,,,,23688922,95694,18647,19032629,,,,,
116221026,Austria vs France (2024-06-17),Yellowcard,20:00.0,Austria,Christoph Baumgartner,,,80,0,,,,3862700,,18643,19032629,,,,,
116221078,Austria vs France (2024-06-17),Substitution,30:00.0,France,Youssouf Fofana,Antoine Griezmann,,90,0,,,,3510051,185658,18647,19032629,,,,,
116221086,Austria vs France (2024-06-17),Substitution,31:00.0,Austria,Romano Schmid,Konrad Laimer,,90,1,,,,459660,52585,18643,19032629,,,,,
116220984,Austria vs France (2024-06-17),Substitution,11:00.0,France,Randal Kolo Muani,Ousmane Dembélé,,71,0,,,,432872,32403,18647,19032629,,,,,
116221076,Austria vs France (2024-06-17),Yellowcard,30:00.0,France,Kylian Mbappé,,,90,0,,,,96611,,18647,19032629,,,,,
116220726,Austria vs France (2024-06-17),Goal,38:00.0,France,Maximilian Wöber,Kylian Mbappé,0-1,38,0,Yellowcard,16:00.0,1320,52850,96611,18647,19032629,,,,,
116220587,Austria vs France (2024-06-17),Yellowcard,16:00.0,Austria,Maximilian Wöber,,,16,0,,,,52850,,18643,19032629,,,,,
116221042,Austria vs France (2024-06-17),Yellowcard,24:00.0,Austria,Konrad Laimer,,,84,0,,,,52585,,18643,19032629,,,,,
116220914,Austria vs France (2024-06-17),Substitution,59:00.0,Austria,Gernot Trauner,Maximilian Wöber,,59,0,,,,52302,52850,18643,19032629,,,,,
116220699,Austria vs France (2024-06-17),Yellowcard,33:00.0,Austria,Phillipp Mwene,,,33,0,,,,35141,,18643,19032629,,,,,
116221070,Austria vs France (2024-06-17),Yellowcard,33:00.0,Austria,Kevin Danso,,,90,3,,,,33079,,18643,19032629,,,,,
116220905,Austria vs France (2024-06-17),Yellowcard,56:00.0,France,Ousmane Dembélé,,,56,0,,,,32403,,18647,19032629,,,,,
116220913,Austria vs France (2024-06-17),Substitution,59:00.0,Austria,Marko Arnautovic,Michael Gregoritsch,,59,0,,,,1139,32361,18643,19032629,,,,,
116221077,Austria vs France (2024-06-17),Substitution,30:00.0,France,Olivier Giroud,Kylian Mbappé,,90,0,,,,798,96611,18647,19032629,,,,,
116281417,Slovakia vs Ukraine (2024-06-21),Substitution,26:00.0,Slovakia,Leo Sauer,Ivan Schranz,,86,0,,,,37597231,81501,18648,19032636,,,,,
116281433,Slovakia vs Ukraine (2024-06-21),Substitution,32:00.0,Ukraine,Maksym Taloverov,Mykola Shaparenko,,90,2,,,,37259951,205964,18624,19032636,,,,,
116281280,Slovakia vs Ukraine (2024-06-21),Substitution,07:00.0,Slovakia,Adam Obert,Lukas Haraslin,,67,0,,,,24816773,133633,18648,19032636,,,,,
116281281,Slovakia vs Ukraine (2024-06-21),Substitution,07:00.0,Slovakia,Tomas Suslov,David Hancko,,67,0,,,,24816762,181449,18648,19032636,,,,,
116281263,Slovakia vs Ukraine (2024-06-21),Substitution,00:00.0,Slovakia,David Strelec,Robert Bozenik,,60,0,,,,9939024,182277,18648,19032636,,,,,
116281248,Slovakia vs Ukraine (2024-06-21),Goal,54:00.0,Ukraine,Mykola Shaparenko,Oleksandr Zinchenko,1-Jan,54,0,,,,205964,26603,18624,19032636,,,,,
116281290,Slovakia vs Ukraine (2024-06-21),Substitution,07:00.0,Ukraine,Oleksandr Zubkov,Andriy Yarmolenko,,67,0,,,,205946,204697,18624,19032636,,,,,
116281402,Slovakia vs Ukraine (2024-06-21),Yellowcard,24:00.0,Ukraine,Roman Yaremchuk,,,84,0,Goal,20:00.0,240,205933,,18624,19032636,,,,,
116281390,Slovakia vs Ukraine (2024-06-21),Goal,20:00.0,Ukraine,Roman Yaremchuk,Mykola Shaparenko,2-Jan,80,0,Substitution,07:00.0,780,205933,205964,18624,19032636,,,,,
116281287,Slovakia vs Ukraine (2024-06-21),Substitution,07:00.0,Ukraine,Roman Yaremchuk,Artem Dovbyk,,67,0,,,,205933,205978,18624,19032636,,,,,
116281411,Slovakia vs Ukraine (2024-06-21),Substitution,25:00.0,Ukraine,Sergiy Sydorchuk,Volodymyr Brazhko,,85,0,,,,204919,24065258,18624,19032636,,,,,
116280959,Slovakia vs Ukraine (2024-06-21),Goal,17:00.0,Slovakia,Ivan Schranz,Lukas Haraslin,Jan-00,17,0,,,,81501,133633,18648,19032636,,,,,
116281410,Slovakia vs Ukraine (2024-06-21),Substitution,25:00.0,Ukraine,Ruslan Malinovskyi,Mykhaylo Mudryk,,85,0,,,,62872,9938919,18624,19032636,,,,,
116281264,Slovakia vs Ukraine (2024-06-21),Substitution,00:00.0,Slovakia,Laszlo Benes,Ondrej Duda,,60,0,,,,33598,33793,18648,19032636,,,,,
116603993,Spain vs Germany (2024-07-05),Yellowcard,34:00.0,Germany,Florian Wirtz,,,94,0,Goal,29:00.0,300,37429246,,18660,19032601,,,,,
116603563,Spain vs Germany (2024-07-05),Goal,29:00.0,Germany,Florian Wirtz,Joshua Kimmich,1-Jan,89,0,Substitution,46:00.0,2580,37429246,32362,18660,19032601,,,,,
116602847,Spain vs Germany (2024-07-05),Substitution,46:00.0,Germany,Florian Wirtz,Leroy Sané,,46,0,,,,37429246,4783,18660,19032601,,,,,
116603687,Spain vs Germany (2024-07-05),Yellowcard,29:00.0,Germany,Nico Schlotterbeck,,,89,0,,,,3862352,,18660,19032601,,,,,
116603244,Spain vs Germany (2024-07-05),Yellowcard,14:00.0,Spain,Ferran Torres,,,74,0,Substitution,03:00.0,660,448389,,18710,19032601,,,,,
116603059,Spain vs Germany (2024-07-05),Substitution,03:00.0,Spain,Ferran Torres,Lamine Yamal,,63,0,,,,448389,37656179,18710,19032601,,,,,
116603366,Spain vs Germany (2024-07-05),Yellowcard,22:00.0,Spain,Unai Simón,,,82,0,,,,187215,,18710,19032601,,,,,
116603326,Spain vs Germany (2024-07-05),Substitution,20:00.0,Spain,Mikel Oyarzabal,Álvaro Morata,,80,0,,,,186932,129660,18710,19032601,,,,,
116604745,Spain vs Germany (2024-07-05),Yellowcard,50:00.0,Spain,Rodri,,,110,0,,,,186910,,18710,19032601,,,,,
116605572,Spain vs Germany (2024-07-05),Yellowcard,00:00.0,Spain,Fabián Ruiz,,,120,0,Yellowcard,00:00.0,0,186735,,18710,19032601,,,,,
116605519,Spain vs Germany (2024-07-05),Yellowcard,00:00.0,Spain,Fabián Ruiz,,,120,0,,,,186735,,18710,19032601,,,,,
116602846,Spain vs Germany (2024-07-05),Substitution,46:00.0,Spain,Nacho Fernández ,Robin Le Normand,,46,0,,,,186353,100580,18710,19032601,,,,,
116601838,Spain vs Germany (2024-07-05),Yellowcard,29:00.0,Spain,Robin Le Normand,,,29,0,,,,100580,,18710,19032601,,,,,
116602910,Spain vs Germany (2024-07-05),Goal,51:00.0,Spain,Dani Olmo,Lamine Yamal,Jan-00,51,0,Substitution,08:00.0,2580,74060,37656179,18710,19032601,,,,,
116601691,Spain vs Germany (2024-07-05),Substitution,08:00.0,Spain,Dani Olmo,Pedri,,8,0,,,,74060,37288001,18710,19032601,,,,,
116604973,Spain vs Germany (2024-07-05),Yellowcard,53:00.0,Germany,Deniz Undav,,,113,0,,,,41077,,18660,19032601,,,,,
116601827,Spain vs Germany (2024-07-05),Yellowcard,28:00.0,Germany,David Raum,,,28,0,,,,36119,,18660,19032601,,,,,
116602988,Spain vs Germany (2024-07-05),Yellowcard,56:00.0,Germany,Robert Andrich,,,56,0,Substitution,46:00.0,600,34880,,18660,19032601,,,,,
116602845,Spain vs Germany (2024-07-05),Substitution,46:00.0,Germany,Robert Andrich,Emre Can,,46,0,,,,34880,1388,18660,19032601,,,,,
116603929,Spain vs Germany (2024-07-05),Substitution,31:00.0,Germany,Waldemar Anton,Kai Havertz,,91,0,,,,32728,32612,18660,19032601,,,,,
116605305,Spain vs Germany (2024-07-05),Goal,59:00.0,Spain,Mikel Merino,Dani Olmo,1-Feb,119,0,Substitution,20:00.0,2340,32710,74060,18710,19032601,,,,,
116603318,Spain vs Germany (2024-07-05),Substitution,20:00.0,Spain,Mikel Merino,Nico Williams,,80,0,,,,32710,37297544,18710,19032601,,,,,
116603224,Spain vs Germany (2024-07-05),Yellowcard,13:00.0,Germany,Maximilian Mittelstädt,,,73,0,Substitution,57:00.0,960,32384,,18660,19032601,,,,,
116602995,Spain vs Germany (2024-07-05),Substitution,57:00.0,Germany,Maximilian Mittelstädt,David Raum,,57,0,,,,32384,36119,18660,19032601,,,,,
116601738,Spain vs Germany (2024-07-05),Yellowcard,13:00.0,Germany,Antonio Rüdiger,,,13,0,,,,31837,,18660,19032601,,,,,
116605677,Spain vs Germany (2024-07-05),Yellow/Red card,06:00.0,Spain,Daniel Carvajal,,,120,6,Yellowcard,40:00.0,1560,31647,,18710,19032601,,,,,
116604345,Spain vs Germany (2024-07-05),Yellowcard,40:00.0,Spain,Daniel Carvajal,,,100,0,,,,31647,,18710,19032601,,,,,
116602991,Spain vs Germany (2024-07-05),Substitution,57:00.0,Germany,Niclas Füllkrug,İlkay Gündoğan,,57,0,,,,31532,4842,18660,19032601,,,,,
116603115,Spain vs Germany (2024-07-05),Yellowcard,07:00.0,Germany,Toni Kroos,,,67,0,,,,30289,,18660,19032601,,,,,
116603319,Spain vs Germany (2024-07-05),Substitution,20:00.0,Germany,Thomas Müller,Jonathan Tah,,80,0,,,,30286,31836,18660,19032601,,,,,
116604396,Spain vs Germany (2024-07-05),Substitution,42:00.0,Spain,Joselu,Fabián Ruiz,,102,0,,,,1468,186735,18710,19032601,,,,,
